state;value
68734288517 34628289794 ;1.2800000000000002
68734288517 34645067010 ;1.3120000000000003
69271159429 34645067018 ;1.2000000000000002
69271161477 34645067018 ;1.0
69271159429 34645067010 ;1.2800000000000002
68734290565 35181937922 ;1.3299200000000002
68768107141 35181937946 ;1.2000000000000002
68768107173 35181937946 ;1.0
68768107141 35181937930 ;1.2800000000000002
68767844997 35181937930 ;1.3120000000000003
68767844997 35181937922 ;1.3248000000000002
68734290573 35181937938 ;1.2000000000000002
68734290605 35181937938 ;1.0
2097280 34359738368 ;1.9344810952361746
2097280 34628173824 ;1.871650265522923
268435456 128 ;1.715594930488243
34630270976 385 ;1.49999999975424
34630287360 385 ;1.0
34630270976 384 ;1.749600448217088
34628173824 384 ;1.3120000000000003
34628173824 128 ;1.875887955968
268451840 384 ;1.4624000000000001
34628190208 536871296 ;1.2000000000000002
34630287360 536871296 ;1.0
34628190208 384 ;1.2800000000000002
270548992 896 ;0.64
34630287360 896 ;1.0
268435458 2097153 ;-0.96
268435462 2097153 ;1.0
268435458 1 ;-0.8768000000000002
268435456 1 ;-1.2399927587788488
8796093022465 4398046511232 ;1.2000000000000002
8796093022465 4398046527616 ;1.0
8796093022209 4398046511232 ;1.2800000000000002
8796093022209 4398046511104 ;1.4624000000000001
16385 4398046511106 ;1.73140992
16513 4398046511110 ;1.44
2113665 4398046511110 ;1.0
16513 4398046511106 ;1.6320000000000001
2113537 4398046511234 ;1.59488
270548993 13194139533442 ;1.2000000000000002
34630287361 13194139533442 ;1.0
270548993 4398046511234 ;-1.024
34361851905 4398314946690 ;1.3248000000000002
34366046217 4398314946694 ;1.2000000000000002
34366046217 4398323335302 ;1.0
34366046209 4398314946694 ;1.2800000000000002
34366046209 4398314946690 ;1.3120000000000003
34366046209 4398851817602 ;1.3299200000000002
35448176641 4467571294342 ;1.2000000000000002
35464953857 4467571294342 ;1.0
35448176641 4467571294338 ;1.2800000000000002
35439788033 4467571294338 ;1.3120000000000003
35439788033 4398851817602 ;1.3248000000000002
34374434817 4398868594818 ;1.3299200000000002
8831541198849 4469735555202 ;1.2000000000000002
8831541199105 4469735555202 ;1.0
8831541198849 4467588071554 ;1.2800000000000002
35448176641 4467588071554 ;1.3120000000000003
35448176641 4398868594818 ;1.3248000000000002
34374435073 4399942336642 ;-1.2800000000000002
36521918721 4399942336642 ;-1.2000000000000002
36521918721 4468661813378 ;-1.0
2113536 4398046511104 ;1.9375051259557734
2113536 4398046543872 ;1.660366963859477
34361851904 32897 ;0.64
34630287360 32897 ;1.0
34361851904 129 ;-1.024
2113536 129 ;1.77855488
2113536 128 ;-1.01504
268451840 536871040 ;1.5424000000000002
34628190208 536871041 ;1.46752
34630287360 536871041 ;1.0
34628190208 536871040 ;1.2800000000000002
270548992 34896609408 ;1.5424000000000002
274743296 4432943120512 ;1.2000000000000002
274776064 4432943120512 ;1.0
274743296 34896609408 ;1.2800000000000002
270581760 103616086144 ;1.3120000000000003
270647296 103616086400 ;1.2000000000000002
270778368 103616086400 ;1.0
270647296 103616086144 ;1.2800000000000002
270647296 103616217216 ;-1.3248000000000002
1348583424 103616217217 ;-1.2000000000000002
1348583424 103624605825 ;-1.0
1344389120 103616217217 ;-1.2800000000000002
1344389120 103616217216 ;-1.3120000000000003
6291456 1 ;-0.7223169878843474
6291456 268435457 ;1.75264
270532736 34359754753 ;1.0899199999999998
270532738 34359754753 ;-1.0
268435584 34359738368 ;-1.5605760000000002
268435457 34896609280 ;-1.014016
1346371585 34898706560 ;1.2000000000000002
1346371841 34898706560 ;1.0
1346371585 34898706432 ;1.2800000000000002
1342177281 34898706432 ;1.3120000000000003
1342177281 34896609280 ;1.3248000000000002
268435585 34896609282 ;1.3120000000000003
268451969 103616086018 ;1.2000000000000002
270549121 103616086018 ;1.0
268451969 34896609282 ;1.2800000000000002
270532737 34896625666 ;1.3299200000000002
283115649 34896625926 ;1.2000000000000002
299892865 34896625926 ;1.0
283115649 34896625670 ;1.2800000000000002
274727041 34896625670 ;1.3120000000000003
274727041 34896625666 ;1.3248000000000002
274727041 34896658434 ;1.3299200000000002
283181185 34896659202 ;1.2000000000000002
283182209 34896659202 ;1.0
283181185 34896658690 ;1.2800000000000002
274792577 34896658690 ;1.3120000000000003
274792577 34896658434 ;1.3248000000000002
274727297 34896723970 ;-1.2800000000000002
283115905 34896723970 ;-1.2000000000000002
283115905 34896855042 ;-1.0
274858369 34896723974 ;1.3120000000000003
283246977 34896724486 ;1.2000000000000002
300024193 34896724486 ;1.0
283246977 34896723974 ;1.2800000000000002
283246977 34913501190 ;-1.3248000000000002
69036278145 34913501198 ;-1.2000000000000002
69036278145 34913501214 ;-1.0
69002723713 34913501198 ;-1.2800000000000002
69002723713 34913501190 ;-1.3120000000000003
283246985 34913763334 ;1.3120000000000003
283247497 34947317766 ;1.2000000000000002
283248521 34947317766 ;1.0
283247497 34913763334 ;1.2800000000000002
283247497 34913764358 ;-1.2800000000000002
316801929 34913764358 ;-1.2000000000000002
316801929 34980873222 ;-1.0
2146304 4398046511105 ;1.0
2097152 4398046511104 ;1.968834033713725
270548992 4398046511105 ;1.75
270548992 4398583382017 ;1.4999999999993447
268451840 2097153 ;1.3240473600000002
1879064576 4398048608385 ;1.44
1879064578 4398048608385 ;1.0
1879064576 4398048608257 ;1.6320000000000001
805322752 4398048608257 ;1.7152
805322752 2097153 ;1.7510400000000002
268451842 34361835521 ;1.3299200000000002
272678914 4432408412161 ;1.2000000000000002
272679042 4432408412161 ;1.0
272678914 4432408346625 ;1.2800000000000002
268484610 4432408346625 ;1.3120000000000003
268484610 34361835521 ;1.3248000000000002
272679042 4432408346637 ;1.2000000000000002
272679298 4432408346637 ;1.0
272679042 4432408346629 ;1.2800000000000002
268484738 4432408346629 ;1.3120000000000003
268484738 34361835525 ;1.3248000000000002
268452226 34361835533 ;1.3120000000000003
272646530 34361835549 ;1.2000000000000002
272679298 34361835549 ;1.0
272646530 34361835533 ;1.2800000000000002
268484994 34361835549 ;1.2000000000000002
8796095119360 4398046511104 ;-1.0784000000000002
8796095119360 4398046511232 ;1.0
128 16384 ;1.8889038760873385
896 4398314962944 ;-1.2000000000000002
897 4398314962944 ;-1.0
896 4398046527488 ;-1.2800000000000002
384 4398046527488 ;-1.3120000000000003
384 16384 ;1.9336115413988961
129 2113536 ;1.3434985866854399
268435841 2114048 ;1.2000000000000002
268435841 538984960 ;1.0
385 2114048 ;1.825255768064
385 2113536 ;1.85324929024
268435585 2146304 ;1.0005094400000003
268501377 539017728 ;-1.2000000000000002
268632449 539017728 ;-1.0
268501377 539017216 ;-1.2800000000000002
268501121 539017216 ;-1.3120000000000003
268501121 2146304 ;1.1662336
268501121 2146560 ;1.5779840000000003
272695427 2147076 ;1.2000000000000002
272696451 2147076 ;1.0
272695427 2146564 ;1.2800000000000002
268501123 2146564 ;1.3120000000000003
268501123 2146560 ;1.3248000000000002
268501633 2146562 ;-1.2800000000000002
805372545 2146562 ;-1.2000000000000002
805372545 6340866 ;-1.0
272695937 2147586 ;1.6768
272695941 34361885954 ;1.2000000000000002
281084549 34361885954 ;1.0
272695941 2147586 ;1.536
281084545 2147590 ;-1.0624000000000002
281215617 539018502 ;1.2000000000000002
1354957441 539018502 ;1.0
281215617 2147590 ;1.2800000000000002
817955457 2147598 ;1.2000000000000002
1891697281 2147598 ;1.0
268435456 2097152 ;1.8477948537731232
4398314946560 34361835520 ;-1.2000000000000002
4398314962944 34361835520 ;-1.0
4398314946560 2097152 ;1.5615897600000002
281034752 4398048608257 ;1.2000000000000002
281034752 4398048641025 ;1.0
272646144 4398048608257 ;1.2800000000000002
272646144 2097153 ;1.3120000000000003
268484608 2097281 ;1.3299200000000002
809549824 2097287 ;1.2000000000000002
809549832 2097287 ;1.0
809549824 2097283 ;1.2800000000000002
805355520 2097283 ;1.3120000000000003
805355520 2097281 ;1.3248000000000002
268484610 6291585 ;1.3120000000000003
268550146 6291841 ;1.2000000000000002
268681218 6291841 ;1.0
268550146 6291585 ;1.2800000000000002
268550146 6422657 ;1.3299200000000002
1879162882 6684805 ;1.2000000000000002
4026646530 6684805 ;1.0
1879162882 6684801 ;1.2800000000000002
805421058 6684801 ;1.3120000000000003
805421058 6422657 ;1.3248000000000002
805421058 14811265 ;-1.2800000000000002
1879162882 14811265 ;-1.2000000000000002
1879162882 31588481 ;-1.0
822198274 15073409 ;1.3120000000000003
1895940098 15073413 ;1.2000000000000002
4043423746 15073413 ;1.0
1895940098 15073409 ;1.2800000000000002
1895940098 2162557057 ;1.3120000000000003
6190907394 2162557061 ;1.2000000000000002
6190907650 2162557061 ;1.0
6190907394 2162557057 ;1.2800000000000002
1895940354 6457524353 ;0.6624000000000001
4399976005890 15047458945 ;0.6000000000000001
4399976005890 15114567809 ;0.5
4399942451458 15047458945 ;0.6400000000000001
4399942451458 6457524353 ;0.6560000000000001
1929494786 4404504035457 ;1.3299200000000002
1929496322 4438864298113 ;1.2000000000000002
1929498370 4438864298113 ;1.0
1929496322 4404504559745 ;1.2800000000000002
1929495298 4404504559745 ;1.3120000000000003
1929495298 4404504035457 ;1.3248000000000002
1929495298 4404504035461 ;1.3299200000000002
1996605186 4438863773837 ;1.2000000000000002
1996607234 4438863773837 ;1.0
1996605186 4438863773829 ;1.2800000000000002
1996604162 4438863773829 ;1.3120000000000003
1996604162 4404504035461 ;1.3248000000000002
1929496322 4404504037509 ;0.6624000000000001
10586539778 13200597059717 ;0.6000000000000001
10586539778 13234956798085 ;0.5
10519430914 13200597059717 ;0.6400000000000001
10519430914 4404504037509 ;0.6560000000000001
36289234690 4473223514245 ;-1.3248000000000002
36356343570 4473223514253 ;-1.2000000000000002
36356343570 4473223514285 ;-1.0
36356343554 4473223514253 ;-1.2800000000000002
36356343554 4473223514245 ;-1.3120000000000003
36289234698 4473223514261 ;-1.2800000000000002
36356343562 4473223514261 ;-1.2000000000000002
36356343562 4473223514293 ;-1.0
36289234730 13269316536469 ;1.3299200000000002
36356347690 13415345424533 ;1.2000000000000002
36356871978 13415345424533 ;1.0
36356347690 13277906471061 ;1.2800000000000002
36356343594 13277906471061 ;1.3120000000000003
36356343594 13269316536469 ;1.3248000000000002
36289759018 30861502580885 ;-1.2800000000000002
36356867882 30861502580885 ;-1.2000000000000002
36356867882 66045874669717 ;-1.0
35220661847850 30998941534357 ;1.3120000000000003
35220728956714 31007531468949 ;1.2000000000000002
35220728960810 31007531468949 ;1.0
35220728956714 30998941534357 ;1.2800000000000002
35220661851946 30999008643221 ;-1.2800000000000002
35229251786538 30999008643221 ;-1.2000000000000002
35229251786538 31273886550165 ;-1.0
35495539758890 101367752820885 ;0.6624000000000001
176782783928106 101376342755477 ;0.6000000000000001
176782783928106 102475854383253 ;0.5
176233028114218 101376342755477 ;0.6400000000000001
176233028114218 101367752820885 ;0.6560000000000001
36045295572778 242105241176213 ;0.6400000000000001
36053885507370 242105241176213 ;0.6000000000000001
36053885507370 243204752803989 ;0.5
16384 32768 ;2.062218311512333
34359754752 32768 ;-1.0245248
34359738368 2097152 ;-1.5831751116630426
34359754752 6291456 ;1.2122675200000002
34368143360 6291456 ;-1.0
34359754752 2097152 ;1.7789803631266543
34363932672 2097153 ;-1.356007424
34363933056 10485761 ;1.2000000000000002
34363933056 10485763 ;1.0
34363932800 10485761 ;1.2800000000000002
34363932800 2097153 ;-0.8600985599999997
34363932674 2113537 ;-1.2800000000000002
34363965442 2113537 ;-1.2000000000000002
34363965442 2113665 ;-1.0
34363932802 2146305 ;1.3248000000000002
34364129410 68721623041 ;1.2000000000000002
34364129410 68721885185 ;1.0
34363998338 68721623041 ;1.2800000000000002
34363998338 2146305 ;1.3120000000000003
34363998338 4398048657409 ;1.3248000000000002
240522428546 4398048657665 ;1.2000000000000002
240522428546 13194141679873 ;1.0
103083475074 4398048657665 ;1.2800000000000002
103083475074 4398048657409 ;1.3120000000000003
8830457020546 4398048657413 ;1.3248000000000002
8830457020570 21990234701829 ;1.2000000000000002
8830457020570 21990234702085 ;1.0
8830457020554 21990234701829 ;1.2800000000000002
8830457020554 4398048657413 ;1.3120000000000003
8830457020802 4398048657925 ;-1.2800000000000002
8830457021826 4398048657925 ;-1.2000000000000002
8830457021826 4398048657933 ;-1.0
8830457020810 4398048658949 ;1.3120000000000003
8899176497546 4398317094405 ;1.2000000000000002
8899713368458 4398317094405 ;1.0
8899176497546 4398048658949 ;1.2800000000000002
8830725456266 4398048660997 ;-1.2800000000000002
8830725587338 4398048660997 ;-1.2000000000000002
8830725587338 4398048665093 ;-1.0
8830725460362 4398048792069 ;1.3120000000000003
8831262331274 21990234836485 ;1.2000000000000002
8899981808010 21990234836485 ;1.0
8831262331274 4398048792069 ;1.2800000000000002
8899444937098 4398585662981 ;-1.2800000000000002
8899444937114 4398585662981 ;-1.2000000000000002
8899444937114 4398594051589 ;-1.0
8899453325706 21990771707397 ;1.3120000000000003
9036892279178 21990771707413 ;1.2000000000000002
9037966021002 21990771707413 ;1.0
9036892279178 21990771707397 ;1.2800000000000002
8900527067530 22128210660869 ;-1.2800000000000002
8902674551178 22128210660869 ;-1.2000000000000002
8902674551178 57312582749701 ;-1.0
44084899156362 22130358144517 ;-1.2800000000000002
114453643334026 22130358144517 ;-1.2000000000000002
114453643334026 22130374921733 ;-1.0
44084915933578 22130358406661 ;1.2000000000000002
44084949488010 22130358406661 ;1.0
4398048608512 129 ;1.0
4398046544000 16640 ;1.2000000000000002
4398046544000 2113792 ;1.0
32896 16640 ;1.2800000000000002
32896 16384 ;1.3558971361744672
2097280 16385 ;2.0333552012887224
4398052802688 16387 ;1.2000000000000002
4398052802688 16643 ;1.0
4398048608384 16387 ;1.2800000000000002
4398048608384 16385 ;-1.0624000000000002
2097536 16387 ;1.77024
2098048 16391 ;1.2000000000000002
2099072 16391 ;1.0
2098048 16387 ;1.5872000000000002
2098048 17411 ;1.5872000000000002
2130816 17415 ;1.44
2130824 17415 ;1.0
2130816 17411 ;1.6320000000000001
2098052 50179 ;-1.3248000000000002
6292364 34359788547 ;-1.2000000000000002
6292364 34368177155 ;-1.0
6292356 34359788547 ;-1.2800000000000002
6292356 50179 ;0.9472
6292356 115715 ;1.024
6294404 115715 ;-1.2000000000000002
6294404 246787 ;-1.0
6423428 115723 ;1.3120000000000003
14812036 377867 ;1.2000000000000002
31589252 377867 ;1.0
14812036 115723 ;-1.024
14812036 16892939 ;1.5744000000000002
14814084 16892955 ;1.2000000000000002
14814116 16892955 ;1.0
14814084 16892939 ;1.2800000000000002
14812052 16894987 ;1.3120000000000003
34374550420 285330443 ;1.2000000000000002
34911421332 285330443 ;1.0
34374550420 16894987 ;1.2800000000000002
283247508 34376633355 ;-1.3248000000000002
283513748 34376633387 ;-1.2000000000000002
283513748 103096110123 ;-1.0
283509652 34376633387 ;-1.2800000000000002
283509652 34376633355 ;-1.3120000000000003
69002724244 4432423144459 ;1.3120000000000003
8865095746452 4569862097931 ;1.2000000000000002
8865632617364 4569862097931 ;1.0
8865095746452 4432423144459 ;1.2800000000000002
69539595156 13228516166667 ;1.3120000000000003
70613336980 13228516166699 ;1.2000000000000002
72760820628 13228516166699 ;1.0
70613336980 13228516166667 ;1.2800000000000002
70613336980 13228549721099 ;1.2000000000000002
72760820628 13228549721099 ;1.0
270532608 16385 ;1.3229240552652801
270532610 16385 ;1.0
270532608 1 ;1.9366536353418495
1 2097152 ;1.9207504163138456
4194433 34361851904 ;-1.2000000000000002
4194689 34361851904 ;-1.0
4194433 2113536 ;1.056
129 2097152 ;1.953698757705346
129 270532608 ;1.8658042175107221
8796097216641 4398317043712 ;-1.2000000000000002
8796097216641 4432676782080 ;-1.0
4194433 4398317043712 ;-1.2800000000000002
4194433 270532608 ;1.7981440000000002
34359738497 270548992 ;1.3874325258240001
34363965569 4398325448704 ;1.6320000000000001
34363965825 4398325448704 ;1.48
34363965569 4398317060096 ;1.66656
34359771265 4398317060096 ;1.785088
34359771265 270548992 ;1.8544128
34359738753 274743296 ;1.77024
34359739265 274743298 ;1.2000000000000002
34359740289 274743298 ;1.0
34359739265 274743296 ;1.5872000000000002
34359739265 274744320 ;-1.5808000000000002
34359772033 274744320 ;-1.2000000000000002
34359772033 274809856 ;-1.0
268451840 536870912 ;1.1510784000000003
268451840 538968064 ;1.5327872
268435456 536870912 ;1.853910487382098
274726912 34359754752 ;1.7107200000000002
274726912 34359754753 ;1.0
6291456 34359754752 ;1.78048
2097153 49152 ;1.9662377498881782
4398052802561 49280 ;1.2000000000000002
4398052802561 49282 ;1.0
6291457 49280 ;1.74447616
6291457 49152 ;1.885901089501348
2097155 114688 ;-0.05119999999999991
34361835523 114688 ;-1.2000000000000002
34361835523 245760 ;-1.0
2228227 114692 ;1.1715174400000001
4398048739459 114700 ;-1.2000000000000002
4398048739459 114956 ;-1.0
4398048739331 114700 ;-1.2800000000000002
4398048739331 114692 ;-1.3120000000000003
2228355 114948 ;1.0663936000000005
34366423171 115468 ;-1.2000000000000002
34366423171 115484 ;-1.0
34366161027 115468 ;-1.2800000000000002
34366161027 114956 ;-1.3120000000000003
34361966723 114956 ;-1.3248000000000002
34361966723 114948 ;-1.3299200000000002
2228363 268550404 ;1.3299200000000002
6423179 34628550916 ;1.2000000000000002
4398052934283 34628550916 ;1.0
6423179 268812548 ;1.2800000000000002
2228875 268812548 ;1.3120000000000003
2228875 268550404 ;1.3248000000000002
4398048739467 272744708 ;-1.2800000000000002
4398048739483 272744708 ;-1.2000000000000002
